WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,PRIORNAME3,PRIORNAME4,CHANGEC1,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,
1,388 9th St,Ste 109,286530,SB,51,1,"San Francisco-Oakland-Berkeley, CA","Oakland-Berkeley-Livermore, CA",1,36084,41860,1,"San Francisco-Oakland-Berkeley, CA",0,41860,33103,12/31/9999,12/31/9999,0,708857,OCC,Oakland,,33,N,Alameda,"San Jose-San Francisco-Oakland, CA",1,488,12/9/2025,0,202316,202316,8857,12/1/2025,12/31/9999,37342,6/8/1990,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,1493319,0,,0,33103,0,DIF,,0,0,6/8/1990,1,1,0,1,0,0,37.80035314,N,-122.2713789,3,Asian or Pacific Islander American owned,0,"Gateway Bank, F.S.B.",,-335,-335,0,0,8,3,0,3,0,0,0,12/9/2025,6,,OCC,3/31/2026,3/31/2026,-0.489948738,-0.489948738,-0.49,-0.49,-4.51,-4.51,,6/26/2026,0,0,5,Mortgage Lending Specialization,CA,,0,6001,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,33103,46337,www.gatewayfsb.com,94607,"Gateway Bank, FSB",,,,,,,,,,,,,
1,333 S Grand Ave,Ste 3500,676588,NM,51,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,22366,12/31/9999,12/31/9999,0,0,STATE,Los Angeles,LOS ANGELES,21,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,12/5/2023,0,522816,522816,0,11/18/2023,12/31/9999,105210,11/15/1976,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,972769,0,,0,22366,0,DIF,,0,1,11/15/1976,1,1,0,0,0,0,34.05293302,N,-118.251873,,NONE,0,GBC International Bank,GBC HOLDINGS INC,1966,1966,0,0,,8,0,8,0,0,0,12/5/2023,6,,FDIC,3/31/2026,3/31/2026,1.158452735,1.62631208,1.63,1.16,7.54,7.54,2017673,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6037,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,22366,15573,http://www.gbcib.com,90071,Guaranty Bank of California,First Women's Bank of California,,,,,,,,,,,,
1,4675 Macarthur Ct,Ste 1600,405513,NM,51,1,"Los Angeles-Long Beach-Anaheim, CA","Anaheim-Santa Ana-Irvine, CA",1,11244,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,59245,12/31/9999,12/31/9999,0,0,STATE,Newport Beach,,21,N,Orange,"Los Angeles-Long Beach, CA",1,348,6/27/2025,0,356609,356609,0,6/13/2025,12/31/9999,43775,8/2/2021,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,5620869,0,,0,59245,0,DIF,,0,1,8/2/2021,1,1,0,0,0,0,33.66978101,N,-117.862072,10,"Majority of the Board Multi-Racial American, serving a minority community",0,Genesis Bank,,16,16,0,0,,3,0,3,0,0,0,6/27/2025,6,,FDIC,3/31/2026,3/31/2026,0.015594181,0.015594181,0.02,0.02,0.15,0.15,,6/26/2026,0,0,4,Commercial Lending Specialization,CA,,1,6059,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,59245,624983,www.mygenesisbank.com,92660,,,,810,,,,,,,,,,
1,9315 Bellaire Blvd,,2248800,N,41,1,"Houston-The Woodlands-Sugar Land, TX",,0,,26420,1,"Houston-The Woodlands-Sugar Land, TX",0,26420,26223,12/31/9999,12/31/9999,0,18558,OCC,Houston,,3,N,Harris,"Houston-The Woodlands, TX",1,288,10/25/2024,0,1886424,1886424,0,10/25/2024,12/31/9999,299026,5/3/1985,13,Dallas,Dallas,11,1,DALLAS,536059,0,,0,26223,0,DIF,,0,1,5/3/1985,1,1,0,0,0,0,29.70452311,N,-95.54746509,3,Asian or Pacific Islander American owned,0,"Golden Bank, National Association",,8319,8319,0,0,5,11,0,11,0,0,0,10/25/2024,5,,OCC,3/31/2026,3/31/2026,1.489373177,1.965421173,1.97,1.49,11.28,11.28,,6/26/2026,0,0,4,Commercial Lending Specialization,TX,,0,48201,Texas,48,0,13,0,0,1,0,,,,,,,,,,,,,,,,,0,0,26223,32555,goldenbank-na.com,77036,Texas First National Bank,,SOUTHERN DISTRICT,,,,,,,,,,,
1,500 N Brand Blvd,Ste 2300,974262,NM,51,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,57585,12/31/9999,12/31/9999,0,0,STATE,Glendale,GLENDALE,21,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,9/9/2024,0,828311,828311,0,6/30/2024,12/31/9999,105518,12/1/2003,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3224375,0,,0,57585,0,DIF,,0,1,12/1/2003,1,1,0,0,0,0,34.153979,N,-118.254289,,NONE,0,Golden State Bank,GOLDEN STATE BCORP,2833,2833,0,0,,3,0,3,0,0,0,9/9/2024,6,,FDIC,3/31/2026,3/31/2026,1.175635138,1.674854718,1.67,1.18,10.89,10.89,4725589,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6037,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,57585,366070,www.goldenstatebank.com,91203,Golden State Business Bank,,,,,,,,,,,,,
1,190 Cohasset Rd,Ste 170,577734,NM,51,1,"Chico, CA",,0,,17020,1,"Chico, CA",0,17020,58278,12/31/9999,12/31/9999,0,0,STATE,Chico,CHICO,21,N,Butte,,0,,8/31/2022,0,525767,525767,0,8/31/2022,12/31/9999,47513,4/24/2006,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3440803,0,,0,58278,0,DIF,,0,1,4/24/2006,1,1,0,0,0,0,39.75200101,N,-121.853776,,NONE,0,Golden Valley Bank,GOLDEN VALLEY BANCSHARES INC,1446,1446,0,0,,5,0,5,0,0,0,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.989294614,1.400474465,1.4,0.99,12.25,12.25,5475890,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6007,California,6,0,14,0,1,0,0,www.mygvbank.com,,www.goldenvalleybank.com,,,,,,,,,,,,,,0,0,58278,445242,www.goldenvalley.bank,95926,,,,,,,,,,,,,,
1,150 East 45th Street,,2977085,NM,31,1,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ",1,35614,35620,1,"New York-Newark-Jersey City, NY-NJ-PA",0,35620,25093,12/31/9999,12/31/9999,0,0,STATE,New York,ZURICH,21,N,New York,"New York-Newark, NY-NJ-CT-PA",1,408,9/19/2023,0,2577829,1866528,11840,9/18/2023,12/31/9999,251407,4/16/1984,2,New York,New York,2,0,,245016,1,,0,25093,0,DIF,,0,1,4/16/1984,1,1,0,0,0,0,40.75286039,N,-73.97368391,,NONE,0,Habib American Bank,MAHAM BETEILIGUNGSGESELLSCHAFT AG,6840,6840,0,0,,6,0,6,0,0,0,9/19/2023,1,,FDIC,3/31/2026,3/31/2026,0.957293881,1.373660738,1.37,0.96,11.04,11.04,2817930,6/26/2026,0,0,4,Commercial Lending Specialization,NY,0,1,36061,New York,36,0,2,0,0,1,0,,,,,,,,,,,,,,,,,0,20,25093,17369,www.hab.bank,10017,,,,520,,,,,,,,,,
1,201 Main St,,839649,N,51,1,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ",1,35614,35620,1,"New York-Newark-Jersey City, NY-NJ-PA",0,35620,26790,12/31/9999,12/31/9999,0,20622,OCC,Fort Lee,SEOUL,3,N,Bergen,"New York-Newark, NY-NJ-CT-PA",1,408,2/16/2024,0,602557,602557,0,12/19/2023,12/31/9999,215669,9/16/1986,2,New York,New York,2,1,,609609,0,,0,26790,0,DIF,,0,1,9/16/1986,1,1,0,0,0,0,40.85140898,N,-73.97022101,3,Asian or Pacific Islander American owned,0,"Hana Bank USA, National Association",HANA FINANCIAL GROUP INC,3601,3601,0,0,1,4,0,4,0,0,0,2/16/2024,1,,OCC,3/31/2026,3/31/2026,1.757314008,1.7973306,1.8,1.76,6.7,6.7,3400937,6/26/2026,0,0,4,Commercial Lending Specialization,NJ,0,0,34003,New Jersey,34,0,2,0,1,0,0,,,,,,,,,,,,,,,,,0,0,26790,35939,www.hanabank.us,7024,Broadway National Bank,"BNB Bank, National Association",NORTHEAST DISTRICT,510,,,,,"KEB Hana Bank USA, National Association","BNB Hana Bank, National Association",,,,
1,3660 Wilshire Blvd Ste Ph-A,,7789627,NM,41,0,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,24170,12/31/9999,12/31/9999,0,0,STATE,Los Angeles,LOS ANGELES,21,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,12/5/2023,0,6801918,6801918,0,11/18/2023,12/31/9999,882329,12/15/1982,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,657365,0,,0,24170,0,DIF,,0,1,12/15/1982,1,1,0,0,0,0,34.06123701,N,-118.304978,8,"Majority of the Board Asian or Pacific Islander, serving a minority community",0,Hanmi Bank,HANMI FINANCIAL CORP,24429,24429,0,0,,34,0,34,0,0,0,12/5/2023,6,,FDIC,3/31/2026,3/31/2026,1.251814241,1.697115553,1.7,1.25,11.14,11.14,2900261,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6037,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,24170,16829,www.hanmi.com,90010,,,,,,,,,,,,,,
1,1001 W San Marcos Blvd,,186754,NM,51,0,"San Diego-Chula Vista-Carlsbad, CA",,0,,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,25803,12/31/9999,12/31/9999,0,0,STATE,San Marcos,,23,N,San Diego,,0,,3/7/2024,0,57074,57074,0,1/2/2024,12/31/9999,39083,1/2/1982,14,San Francisco,New York,12,0,SAN FRANCISCO,733661,0,,0,25803,0,DIF,,0,1,12/17/1984,1,1,0,0,0,0,33.13382201,N,-117.188369,,NONE,0,Hatch Bank,,2199,2199,0,0,,1,0,1,0,0,26647,3/7/2024,6,,FDIC,3/31/2026,3/31/2026,4.766123461,4.766123461,4.77,4.77,23.15,23.15,,6/26/2026,0,0,6,Consumer Lending Specialization,CA,,1,6073,California,6,1,2,0,1,0,0,,,,,,,,,,,,,,,,,0,0,25803,32032,www.hatchbank.com,92078,Rancho Santa Fe Thrift & Loan Association,,,,,,,,,,,,,
1,3715 Sunnyside Dr,,974149,NM,51,1,"Riverside-San Bernardino-Ontario, CA",,0,,40140,1,"Riverside-San Bernardino-Ontario, CA",0,40140,21606,12/31/9999,12/31/9999,0,0,STATE,Riverside,RIVERSIDE,21,N,Riverside,"Los Angeles-Long Beach, CA",1,348,4/9/2024,0,852684,852684,10764,11/18/2023,12/31/9999,113544,6/3/1974,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,183668,0,,0,21606,0,DIF,,0,1,6/3/1974,1,1,0,0,0,0,33.954836,N,-117.394759,,NONE,0,HCN Bank,HEMET BCORP,5453,5453,0,0,,7,0,7,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,2.238228955,2.294461738,2.29,2.24,19.22,19.22,3058057,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6065,California,6,1,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,21606,14945,http://www.hcnbank.com,92506,Bank of Hemet,The Bank of Hemet,,,,,,,,,,,,
1,4493 Ruffin Rd,,254901,NM,51,1,"San Diego-Chula Vista-Carlsbad, CA",,0,,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,26271,12/31/9999,12/31/9999,0,0,STATE,San Diego,,21,N,San Diego,,0,,4/11/2024,0,193199,193199,15532,11/18/2023,12/31/9999,29851,10/31/1981,14,San Francisco,Kansas City,12,0,SAN FRANCISCO,118660,0,,0,26271,0,DIF,,0,1,6/3/1985,1,1,0,0,0,0,32.82176501,N,-117.127112,,NONE,0,Home Bank of California,,1226,1226,0,0,,1,0,1,0,0,0,4/11/2024,6,,FDIC,3/31/2026,3/31/2026,1.955225963,2.025397205,2.03,1.96,16.09,16.09,,6/26/2026,0,0,4,Commercial Lending Specialization,CA,,1,6073,California,6,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,26271,32632,https://www.hbc.bank,92123,Home Investment and Loan,Home Thrift & Loan Association,,,,,,,,,,,,
1,1800 Tysons Blvd,Ste 560,167705510,N,31,0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,47894,47900,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,47900,57890,7/21/2011,12/31/9999,1,24522,OCC,Tysons,LONDON,3,N,Fairfax,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,548,8/31/2022,0,135520708,129546691,0,8/31/2022,12/31/9999,16439241,7/1/2004,5,Atlanta,Washington,5,1,,413208,1,1,0,57890,0,DIF,,0,1,7/1/2004,1,1,0,0,0,0,38.92248969,N,-77.22239709,,NONE,0,"HSBC Bank USA, National Association",HSBC HOLDINGS PLC,369496,369496,0,0,6,22,19,41,0,0,0,8/31/2022,2,,OCC,3/31/2026,3/31/2026,0.887763941,1.16081137,1.16,0.89,9.06,9.06,1857108,6/26/2026,1,0,9,All Other Over 1 Billion,VA,0,0,51059,Virginia,51,0,16,0,0,0,0,http://www.us.hsbc.com/,,,,,,,,,,,,,,,,1,10,57890,429342,https://www.about.us.hsbc.com/hsbc-in-the-usa,22102,,,,520,,,,,,,,,,
1,3390 University Ave,Suite 400,156656,NM,51,1,"Riverside-San Bernardino-Ontario, CA",,0,,40140,1,"Riverside-San Bernardino-Ontario, CA",0,40140,59314,12/31/9999,12/31/9999,0,0,STATE,Riverside,RIVERSIDE,21,N,Riverside,"Los Angeles-Long Beach, CA",1,348,4/26/2024,0,124737,124737,0,2/6/2024,12/31/9999,16012,8/22/2023,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,5805228,0,,0,59314,0,DIF,,0,1,8/22/2023,1,1,0,0,0,0,33.97976198,N,-117.370979,10,"Majority of the Board Multi-Racial American, serving a minority community",0,Icon Business Bank,ICON BCORP,-334,-334,0,0,,2,0,2,0,0,0,4/26/2024,6,,FDIC,3/31/2026,3/31/2026,-0.879928605,-0.879928605,-0.88,-0.88,-9.37,-9.37,5805237,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6065,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,59314,645970,www.iconbusinessbank.com,92501,,,,,,,,,,,,,,
1,1185 Avenue Of The Americas,,2864973,N,41,0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ",1,35614,35620,1,"New York-Newark-Jersey City, NY-NJ-PA",0,35620,24387,3/31/2014,12/31/9999,1,24440,OCC,New York,BEIJING,3,N,New York,"New York-Newark, NY-NJ-CT-PA",1,408,8/31/2022,0,2273913,2273913,0,8/31/2022,12/31/9999,492687,2/14/1983,2,New York,New York,2,1,,1015560,0,,0,24387,0,DIF,,0,1,2/14/1983,1,1,0,0,0,0,40.75782302,N,-73.98220948,,NONE,0,"Industrial and Commercial Bank of China USA, National Association",CHINA INVESTMENT CORP,3727,3727,0,0,6,14,0,14,0,0,0,8/31/2022,1,,OCC,3/31/2026,3/31/2026,0.516944872,0.746497801,0.75,0.52,3.04,3.04,4097978,6/26/2026,0,0,4,Commercial Lending Specialization,NY,0,0,36061,New York,36,0,2,0,0,1,0,,,,,,,,,,,,,,,,,0,0,24387,16967,www.icbc-us.com,10036,"The Bank of East Asia (USA), National Association",Grand National Bank,,,,,,,"Industrial and Commercial Bank of China (USA), National Association","The Bank of East Asia, (U.S.A.), National Association",,,,
1,6 Hutton Centre Dr,Ste 100,392898,NM,41,1,"Los Angeles-Long Beach-Anaheim, CA","Anaheim-Santa Ana-Irvine, CA",1,11244,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,59098,12/31/9999,12/31/9999,0,0,STATE,Santa Ana,SANTA ANA,21,N,Orange,"Los Angeles-Long Beach, CA",1,348,4/9/2024,0,343655,343655,0,11/18/2023,12/31/9999,43066,2/1/2018,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,5193989,0,,0,59098,0,DIF,,0,1,2/1/2018,1,1,0,0,0,0,33.696226,N,-117.866324,,NONE,0,Infinity Bank,INFINITY BCORP,1314,1314,0,0,,1,0,1,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,1.403681191,1.991218981,1.99,1.4,12.34,12.34,5782299,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6059,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,59098,580221,www.infinity.bank,92707,,,,,,,,,,,,,,
1,1114 Avenue Of The Americas,,13986756,NM,41,0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ",1,35614,35620,1,"New York-Newark-Jersey City, NY-NJ-PA",0,35620,19977,6/30/2020,12/31/9999,1,0,STATE,New York,RISHON LEZION,21,N,New York,"New York-Newark, NY-NJ-CT-PA",1,408,8/31/2022,0,11938804,11938804,15515,8/31/2022,12/31/9999,1444189,1/1/1922,2,New York,New York,2,0,,320119,0,,0,19977,0,DIF,,0,1,7/1/1969,1,1,0,0,0,0,40.75494786,N,-73.98290576,,NONE,0,Israel Discount Bank of New York,ISRAEL DISCOUNT BANK LTD,26163,26163,0,0,,7,1,9,0,0,0,8/31/2022,1,,FDIC,3/31/2026,3/31/2026,0.736545959,0.985608456,0.99,0.74,7.28,7.28,1240737,6/26/2026,1,0,4,Commercial Lending Specialization,NY,0,1,36061,New York,36,0,2,0,0,0,0,,,,,,,,,,,,,,,,,1,10,19977,13718,www.idbny.com,10036,IDB Trust Company,Israel Discount Trust Company,,,,,,,,,,,,
1,1111 Polaris Pkwy,,4016571000,N,31,0,"Columbus, OH",,0,,18140,1,"Columbus, OH",0,18140,628,7/21/2011,12/31/9999,1,8,OCC,Columbus,NEW YORK,3,N,Delaware,"Columbus-Marion-Zanesville, OH",1,198,3/6/2025,0,2787994000,2209823000,0,2/1/2025,12/31/9999,335931000,01/01/1824,9,Chicago,Washington,4,1,,852218,1,1,0,628,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.14208925,N,-82.99608586,,NONE,0,"JPMorgan Chase Bank, National Association",JPMORGAN CHASE&CO,13974000,13974000,0,0,6,5132,198,5360,0,0,0,3/6/2025,3,,OCC,3/31/2026,3/31/2026,1.438906518,1.786740081,1.79,1.44,16.64,16.64,1039502,6/26/2026,0,0,1,International Specialization,OH,NY,0,39041,Ohio,39,0,16,0,0,0,1,www.chase.com,Chase,www.jpmorgan.com,J.P.Morgan,www.jpmorgan.chase.com,JPMorgan Chase,,Chase Private Client,,J.P.Morgan Private Bank,,,,,,,1,10,628,417,www.jpmorganchase.com,43240,The Chase Manhattan Bank,JPMorgan Chase Bank,,820,,,,,Chemical Bank New York Trust Company,Chemical Bank,,Chemical Bank & Trust Company,Chemical Corn Exchange Bank,
1,41391 Kalmia St,Ste 100,111488,NM,51,1,"Riverside-San Bernardino-Ontario, CA",,0,,40140,1,"Riverside-San Bernardino-Ontario, CA",0,40140,59204,12/31/9999,12/31/9999,0,0,STATE,Murrieta,SAN JACINTO,21,N,Riverside,"Los Angeles-Long Beach, CA",1,348,4/9/2024,0,99856,99856,0,11/18/2023,12/31/9999,10107,6/10/2022,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,5755510,0,,0,59204,0,DIF,,0,1,6/10/2022,1,1,0,0,0,0,33.56397901,N,-117.209736,4,Native American or Native Alaskan American owned,0,Legacy Bank,LEGACY BCORP,-757,-757,0,0,,1,0,1,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,-2.804326887,-2.804326887,-2.8,-2.8,-28.88,-28.88,5701807,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6065,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,59204,617761,https://www.legacybankca.com,92562,,,,,,,,,,,,,,
1,2701 N Thanksgiving Way,,11845708,N,41,0,"Provo-Orem, UT",,0,,39340,1,"Provo-Orem, UT",0,39340,32551,12/31/9999,12/31/9999,0,25228,OCC,Lehi,SAN FRANCISCO,3,N,Utah,"Salt Lake City-Provo-Orem, UT",1,482,9/8/2023,0,10282601,10282601,8433,6/30/2023,12/31/9999,1362131,8/26/1987,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,264772,0,,0,32551,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,40.42093602,N,-111.881692,,NONE,0,"LendingClub Bank, National Association",LENDINGCLUB CORP,51001,51001,0,0,4,3,0,3,0,0,0,9/8/2023,6,,OCC,3/31/2026,3/31/2026,1.74977664,2.260804327,2.26,1.75,15.29,15.29,4738879,6/26/2026,1,0,6,Consumer Lending Specialization,UT,CA,0,49049,Utah,49,0,14,0,0,0,0,banking.lendingclub.com,,https://online.lendingclub.com/lendingclubonline/uux.aspx?#/login,,,,,,,,,,,,,,0,30,32551,45385,www.lendingclub.com,84043,"First Trade Union Savings Bank, FSB",First Trade Union Bank,WESTERN DISTRICT,,,,,,Radius Bank,,,,,
1,2 Park Plz,Ste 550,396466,N,41,1,"Los Angeles-Long Beach-Anaheim, CA","Anaheim-Santa Ana-Irvine, CA",1,11244,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,35331,12/31/9999,12/31/9999,0,23925,OCC,Irvine,IRVINE,3,N,Orange,"Los Angeles-Long Beach, CA",1,348,4/9/2024,0,336353,336353,0,11/18/2023,12/31/9999,57553,5/23/2001,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,2907439,0,,0,35331,0,DIF,,0,1,5/23/2001,1,1,0,0,0,0,33.67989499,N,-117.839024,,NONE,0,"Liberty Bank, National Association",DMG BANCSHARES INC,-383,-383,0,0,4,4,0,4,0,0,0,4/9/2024,6,,OCC,3/31/2026,3/31/2026,-0.365428377,-0.365428377,-0.37,-0.37,-2.65,-2.65,5553435,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,0,6059,California,6,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,35331,78237,www.libertybk.com,92614,California First National Bank,,WESTERN DISTRICT,,,,,,,,,,,
1,651 W Dixie Ave,,523738,NM,41,1,"Elizabethtown-Fort Knox, KY",,0,,21060,1,"Elizabethtown-Fort Knox, KY",0,21060,8120,12/31/9999,12/31/9999,0,0,STATE,Elizabethtown,HODGENVILLE,21,N,Hardin,"Louisville-Jefferson County-Elizabethtown-Bardstown, KY-IN",1,350,9/7/2023,0,436341,436341,10406,4/1/2023,12/31/9999,55461,11/4/1919,9,Chicago,Chicago,8,0,,261146,0,,0,8120,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.704341,N,-85.87031598,,NONE,0,"Magnolia Bank, Incorporated",MAGNOLIA BANCSHARES INC,1923,1923,0,0,,16,0,16,0,0,0,9/7/2023,3,,FDIC,3/31/2026,3/31/2026,1.480373789,1.611244066,1.61,1.48,14.08,14.08,1095843,6/26/2026,0,0,4,Commercial Lending Specialization,KY,KY,1,21093,Kentucky,21,1,9,0,1,0,0,magnoliabankmortgage.mymortgage-online.com,Magnolia Mortgage,www.magnoliabankwholesale.com,Magnolia Lease One,www.closeyourownloan.com,Magnolia Guaranteed Lending (MGL),usdaloans.net,,www.retirementequitysolutions.com,LiaFi,,,www.liafi.co,,,,0,0,8120,5169,www.magnoliabank.com,42701,Bank of Magnolia,Magnolia Bank,,520,,,,,,,,,,
1,2514 Via Tejon,,1442083,SB,51,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,32282,12/31/9999,12/31/9999,0,708089,OCC,Palos Verdes Peninsula,PALOS VERDES ESTATES,33,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,12/5/2023,0,940516,940516,8089,11/18/2023,12/31/9999,238756,3/8/1985,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,773470,0,,0,32282,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,33.80054853,N,-118.3882926,,NONE,0,Malaga Bank F.S.B.,MALAGA FINANCIAL CORP,6257,6257,0,0,4,5,0,5,0,0,0,12/5/2023,6,,OCC,3/31/2026,3/31/2026,1.740236289,2.471152218,2.47,1.74,10.57,10.57,3842528,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,0,6037,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,32282,45116,www.malagabank.com,90274,Malaga Savings and Loan Association,Malaga Bank SSB,WESTERN DISTRICT,,,,,,,,,,,
